date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-21 18:47:40,_BlackFox7_,Emilin_Edenn,1,0,0,"Ещё говорят флуоксетин продают без рецепта хотя и не должны",,,,1241436328857931776,https://twitter.com/_BlackFox7_/status/1241436328857931776
2020-03-21 15:07:44,a2chru,,0,0,0,"ДОФАМИНА ТРЕД Ебаный пиздец, Двач. Оказалось, что все (оба) допаминергетические антидепрессанты (бупропион и пиразидол) ЗАПРЕЩЕНЫ НАХУЙ В СРАНОЙ, а флуоксетин ВЫЗЫВАЕТ у меня депрессию.Двач, может ты знаешь другие легальные препараты, которые поднимут мн ",,,,1241380983217233921,https://twitter.com/a2chru/status/1241380983217233921
2020-03-21 06:14:51,takishon__,,0,0,4,"я: прошу маму купить флуоксетин мама: покупает триптофан эвалар нормально так победим",,,,1241246875489107969,https://twitter.com/takishon__/status/1241246875489107969
2020-03-20 20:06:25,lnner_Depravity,mraz_otaku_sama,1,0,0,"Да, пожалуйста, а то флуоксетин и золофт уже надоели",,,,1241093760576032771,https://twitter.com/lnner_Depravity/status/1241093760576032771
2020-03-20 16:28:36,orkhard,,2,0,3,"а где в питере купить флуоксетин без рецепта, а то мой закончился, а две с половиной тысячи за прием отдать как-то ну",,,,1241038943283482627,https://twitter.com/orkhard/status/1241038943283482627
2020-03-20 10:56:36,Gothkidu,,1,0,2,"Настроение чисто выпилиться, потому что флуоксетин кончился за пару дней до госпитализации в хирургию ",,,,1240955393892929536,https://twitter.com/Gothkidu/status/1240955393892929536
2020-03-19 21:36:08,zireaeeell,,0,0,1,"Нация прозака и флуоксетин по дозам",,,,1240753951764611072,https://twitter.com/zireaeeell/status/1240753951764611072
2020-03-19 19:47:01,ssolveetcoagula,,0,0,0,"бля как щас вспомню что в 14 лет нам продавали флуоксетин без рецепта и сразу тошно становится ПИЗДЕЦ! что в голове у аптекарей было?)",,,,1240726491924762624,https://twitter.com/ssolveetcoagula/status/1240726491924762624
2020-03-19 06:59:47,incessantyouth,,1,0,1,"мама вчера такая, ты в каком то упадническом настроении в последнее время, давай я тебе витаминчики куплю какие нибудь))) а сегодня приносит ФЛУОКСЕТИН ",,,,1240533407542771712,https://twitter.com/incessantyouth/status/1240533407542771712
2020-03-18 07:36:14,drughunger,,0,0,0,"флуоксетин ""озон"" 20мг N20 - 250 руб флуоксетин ""промед"" 20мг N20 - 250 руб флуоксетин ""биоком"" 20мг N20 - 300 руб флуоксетин ""медисорб"" 20мг N20 - 450 руб флуоксетин ""ланнахер"" 20мг N20 - 500 руб флуоксетин ""канон"" 20мг N30 - 500 руб",,,,1240180195354689536,https://twitter.com/drughunger/status/1240180195354689536
2020-03-17 22:23:33,poooodel,katekchr,1,0,0,"кажись я ток флуоксетин походу пробовал из антидепр. а он лайтовый. медленная тяга она такая, сомнительная) мне не особо нравится, скорее как разовое средство для конкретной проблемы, а не что-то увлекательное. поэтому для меня шок как сидеть на них)",,,,1240041107662217216,https://twitter.com/poooodel/status/1240041107662217216
2020-03-17 20:15:44,yarakrupski,,0,0,2,"какого хера флуоксетин стал подотчетным в аптеках? ((((",,,,1240008940605321221,https://twitter.com/yarakrupski/status/1240008940605321221
2020-03-17 12:54:31,yartsadel,,2,1,3,"В 10 классе я мечтала о рецепте на флуоксетин, чтобы покупать его легально. Вчера мне его выписал врач. Поставил цель - достигай",,,,1239897904401330177,https://twitter.com/yartsadel/status/1239897904401330177
2020-03-17 04:02:31,not_ur_ds,,0,0,0,"я еду к сестре на 3 дня выехала из своего города и ой поняла что не взяла с собой таблетки ВООБЩЕ НИКАКИЕ надеюсь у сестры есть хотя бы обезбол на флуоксетин я даже не надеюсь",,,,1239764024348356608,https://twitter.com/not_ur_ds/status/1239764024348356608
2020-03-16 17:46:17,PavlovaNancy,,0,0,0,"наша работа держится на трёх китах: кофеин, кодеин, флуоксетин.",,,,1239608943091032065,https://twitter.com/PavlovaNancy/status/1239608943091032065
2020-03-16 07:24:07,freedom_fish,,1,0,1,"чето флуоксетин херово справляется со своими задачами я так смотрю хотя скорее всего дело как всегда во МНЕ",,,,1239452371220148224,https://twitter.com/freedom_fish/status/1239452371220148224
2020-03-15 20:53:10,Fl3MRejZ65QatdA,,0,0,6,"Почему вечером у меня всегда на минут 30-40 наступает состояния которое очень сложно описать Тоесть мне как бы ХУЕВО и это просто пиздец а не жизнь и вопше НАХУЙ это все Но потом я вспоминаю что меня с утра от такого защищает флуоксетин Как же хуево мне могло бы быть без колес(((",,,,1239293587998871554,https://twitter.com/Fl3MRejZ65QatdA/status/1239293587998871554
